,sent_id,corresToken,orig_label,predicted_tag
6734,5849,11,DEF^JJ,^DEF^JJ
6735,5849,12,CONJ^DEF^JJ,^CONJ^DEF^JJ^CONJ^DEF^JJ^CONJ^DEF^JJ^CONJ^DEF^JJ
6736,5849,13,COP,^COP
6737,5849,14,BN,^BN^BN^BN
6738,5849,15,PREPOSITION^NN,^PREPOSITION^NNT^PREPOSITION^NNT
6739,5849,16,REL^BN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
6740,5849,17,NN,^NN^NN^NN
6741,5849,18,JJ,^JJ
6742,5849,19,CONJ^NN,^CONJ^JJ^CONJ^JJ^CONJ^JJ
6743,5849,20,JJT,^JJT^JJT
6744,5849,21,NN,^NN^NN^NN
6745,5849,22,yyDOT,^yyDOT
6746,5850,1,NNT,^NNT^NNT^NNT
6747,5850,2,NNT,^NNT^NNT^NNT
6748,5850,3,DEF^yyQUOT^NN,^DEF^yyQUOT^NN^DEF^yyQUOT^NN^DEF^yyQUOT^NN^DEF^yyQUOT^NN
6749,5850,4,yyQUOT,^yyQUOT
6750,5850,5,yyLRB,^yyLRB
6751,5850,6,NN,^NN^NN^NN
6752,5850,7,yyRRB,^yyRRB
6753,5850,8,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN
6754,5850,9,CONJ^IN^NNP,^CONJ^PREPOSITION^NNT^CONJ^PREPOSITION^NNT^CONJ^PREPOSITION^NNT^CONJ^PREPOSITION^NNT
6755,5850,10,NN,^NN
6756,5850,11,POS,^POS
6757,5850,12,NNP,^NNP^NNP^NNP^NNP
6758,5850,13,yyCM,^yyCM
6759,5850,14,COP,^COP
6760,5850,15,NN,^NN^NN
6761,5850,16,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ
6762,5850,17,POS,^POS
6763,5850,18,NNP,^NNP^NNP^NNP^NNP^NNP
6764,5850,19,yyQUOT,^yyQUOT
6765,5850,20,DEF^NN,^DEF^NN^DEF^NN
6766,5850,21,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ
6767,5850,22,REL^VB,^REL^VB^REL^VB
6768,5850,23,QW,^PREPOSITION^QW^QW
6769,5850,24,yyQM,^yyQM
6770,5851,1,yyQUOT,^yyQUOT
6771,5851,2,yyCM,^yyCM
6772,5851,3,REL^VB,^REL^VB^REL^VB^REL^VB^REL^VB
6773,5851,4,TEMP^BN,^TEMP^BN^TEMP^BN^TEMP^BN^TEMP^BN^TEMP^BN
6774,5851,5,IN^S_PRN,^IN^S_PRN
6775,5851,6,NN,^NN
6776,5851,7,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN
6777,5851,8,JJ,^JJ
6778,5851,9,yyDOT,^yyDOT
6779,5852,1,NNP,^NNP
6780,5852,2,NNP,^JJ^JJ
6781,5852,3,COP,^COP
6782,5852,4,yyQUOT,^yyQUOT
6783,5852,5,NN,^NNP^NNP^NNP^NNP^NN
6784,5852,6,yyQUOT,^yyQUOT
6785,5852,7,BN,^BN^BN^BN^BN
6786,5852,8,REL^NN,^REL^NN^REL^NN^REL^NN
6787,5852,9,RB,^RB^RB
6788,5852,10,JJ,^JJ
6789,5852,11,yyCM,^yyCM
6790,5852,12,CC,^CC
6791,5852,13,JJ,^JJ^JJ
6792,5852,14,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
6793,5852,15,JJ,^JJ^JJ
6794,5852,16,PREPOSITION^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
6795,5852,17,CONJ^PREPOSITION^NN,^CONJ^PREPOSITION^DEF^NN^CONJ^PREPOSITION^DEF^NN^CONJ^PREPOSITION^DEF^NN
6796,5852,18,yyDOT,^yyDOT
6797,5853,1,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
6798,5853,2,DEF^JJ,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
6799,5853,3,VB,^VB^VB
6800,5853,4,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
6801,5853,5,RB,^RB^RB
6802,5853,6,JJ,^JJ^JJ^JJ^JJ
6803,5853,7,yyCM,^yyCM
6804,5853,8,CC,^CC
6805,5853,9,JJ,^JJ^JJ^JJ^JJ^JJ
6806,5853,10,yyDOT,^yyDOT
6807,5854,1,NNP,^NNP^NNP^NNP
6808,5854,2,COP,^COP
6809,5854,3,NN,^NN^NN^NN
6810,5854,4,REL^MD,^REL^MD^REL^MD^REL^MD
6811,5854,5,VB,^VB^VB
6812,5854,6,NN,^NN
6813,5854,7,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
6814,5854,8,yyDOT,^yyDOT
6815,5855,1,IN^yyQUOT^NN,^PREPOSITION^yyQUOT^NNP^yyQUOT^NNP^NNP^NNP^NNP^NNP
6816,5855,2,CD,^CD
6817,5855,3,NN,^NN^NN
6818,5855,4,REL^RB,^REL^VB^REL^VB^REL^VB^REL^VB
6819,5855,5,IN,^IN
6820,5855,6,NN,^NN^NN^NN
6821,5855,7,yyQUOT,^yyQUOT
6822,5855,8,yyLRB,^yyLRB
6823,5855,9,NN,^NN^NN^NN
6824,5855,10,yyRRB,^yyRRB
6825,5855,11,PRP,^PRP
6826,5855,12,BN,^BN^BN^BN
6827,5855,13,PREPOSITION^NN,^PREPOSITION^NN
6828,5855,14,JJ,^JJ^JJ^JJ^JJ
6829,5855,15,PREPOSITION^DEF^BN,^PREPOSITION^JJ^PREPOSITION^JJ^PREPOSITION^JJ
6830,5855,16,yyCM,^yyCM
6831,5855,17,PREPOSITION^DEF^BN,^RB^RB^RB
6832,5855,18,CONJ^PREPOSITION^DEF^JJ,^CONJ^JJ^CONJ^JJ^CONJ^JJ^CONJ^JJ
6833,5855,19,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
6834,5855,20,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
6835,5855,21,POS,^POS
6836,5855,22,NN,^NN^NN^NN
6837,5855,23,CONJ^NNT,^CONJ^NNT^CONJ^NNT
6838,5855,24,NN,^NN^NN
6839,5855,25,JJ,^JJ
6840,5855,26,yyCM,^yyCM
6841,5855,27,IN,^IN
6842,5855,28,NN,^NN^NN^NN^NN
6843,5855,29,IN,^IN
6844,5855,30,NNT,^NNT^NNT^NNT
6845,5855,31,NN,^NN^NN^NN
6846,5855,32,JJ,^JJ^JJ^JJ
6847,5855,33,IN,^IN
6848,5855,34,yyDASH,^yyDASH
6849,5855,35,JJ,^JJ^JJ
6850,5855,36,yyDOT,^yyDOT
6851,5856,1,PRP,^PRP
6852,5856,2,BN,^MD^MD^MD
6853,5856,3,RB,^RB^RB^RB
6854,5856,4,CONJ^RB,^CONJ^PREPOSITION^DEF^NN^CONJ^PREPOSITION^DEF^NN^CONJ^PREPOSITION^DEF^NN
6855,5856,5,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
6856,5856,6,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ
6857,5856,7,yyCM,^yyCM
6858,5856,8,CC,^CC
6859,5856,9,NN,^NN^NN^NN^NN
6860,5856,10,RB,^RB^RB
6861,5856,11,yyCM,^yyCM
6862,5856,12,NN,^NNP^NNP
6863,5856,13,yyCM,^yyCM
6864,5856,14,RB,^RB^RB
6865,5856,15,VB,^VB
6866,5856,16,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
6867,5856,17,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
6868,5856,18,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ
6869,5856,19,CONJ^DEF^JJ,^CONJ^DEF^JJ^CONJ^DEF^JJ^CONJ^DEF^JJ^CONJ^DEF^JJ
6870,5856,20,yyDOT,^yyDOT
6871,5857,1,NNT,^NNT^NNT
6872,5857,2,CDT,^CDT
6873,5857,3,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN^DEF^NN
6874,5857,4,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
6875,5857,5,CONJ^PREPOSITION^NNT,^CONJ^PREPOSITION^NNT^CONJ^PREPOSITION^NNT^CONJ^PREPOSITION^NNT^CONJ^PREPOSITION^NNT
6876,5857,6,NN,^NN^NN^NN
6877,5857,7,BN,^BN^BN^BN
6878,5857,8,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
6879,5857,9,IN,^IN
6880,5857,10,NNT,^NNT
6881,5857,11,NN,^NN^NN^NN
6882,5857,12,yyCM,^yyCM
6883,5857,13,NNP,^NNP^NNP^NNP
6884,5857,14,yyCM,^yyCM
6885,5857,15,PREPOSITION^JJ,^PREPOSITION^JJ^PREPOSITION^JJ^PREPOSITION^JJ
6886,5857,16,CONJ^JJ,^CONJ^JJ^CONJ^JJ^CONJ^JJ^CONJ^JJ
6887,5857,17,yyDOT,^yyDOT
6888,5858,1,CONJ^RB,^CONJ^RB^CONJ^RB^CONJ^RB
6889,5858,2,yyCM,^yyCM
6890,5858,3,PRP,^PRP
6891,5858,4,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
6892,5858,5,REL^EX,^REL^EX
6893,5858,6,IN^S_PRN,^IN^S_PRN
6894,5858,7,NN,^NN^NN
6895,5858,8,yyCM,^yyCM
6896,5858,9,CC,^CC
6897,5858,10,REL^COP,^REL^COP^REL^COP
6898,5858,11,BN,^BN^BN^BN
6899,5858,12,RB,^RB
6900,5858,13,IN,^IN
6901,5858,14,REL^COP,^REL^COP
6902,5858,15,yyDOT,^yyDOT
6903,5859,1,yyQUOT,^yyQUOT
6904,5859,2,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
6905,5859,3,DEF^NN,^DEF^JJ
6906,5859,4,BN,^VB
6907,5859,5,yyQUOT,^yyQUOT
6908,5859,6,yyLRB,^yyLRB
6909,5859,7,CD,^CD
6910,5859,8,PREPOSITION^NNT,^NNT^NNT^NNT
6911,5859,9,NNP,^NN^NN^NN
6912,5859,10,yyRRB,^yyRRB
6913,5859,11,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN
6914,5859,12,CONJ^NN,^CONJ^NN^CONJ^NN^CONJ^NN
6915,5859,13,POS,^POS
6916,5859,14,NNP,^NNP^NNP^NNP
6917,5859,15,NNP,^NNP^NNP
6918,5859,16,COP,^COP^COP
6919,5859,17,IN^PRP,^IN^IN^IN
6920,5859,18,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
6921,5859,19,DEF^JJ,^DEF^JJ
6922,5859,20,DEF^BN,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
6923,5859,21,CONJ^NNT,^CONJ^NNT^CONJ^NNT^CONJ^NNT
6924,5859,22,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
6925,5859,23,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
6926,5859,24,yyDASH,^yyDASH
6927,5859,25,JJ,^DEF^JJ^DEF^JJ^DEF^JJ
6928,5859,26,yyCM,^yyCM
6929,5859,27,DEF^JJ,^DEF^JJ
6930,5859,28,RB,^RB
6931,5859,29,POS,^POS
6932,5859,30,DEF^NN,^DEF^NN^DEF^NN
6933,5859,31,yyDOT,^yyDOT
6934,5860,1,RB,^RB
6935,5860,2,RB,^RB
6936,5860,3,COP,^COP
6937,5860,4,NN,^NN^NN^NN
6938,5860,5,IN,^IN
6939,5860,6,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
6940,5860,7,yyCM,^yyCM
6941,5860,8,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
6942,5860,9,NNP,^NNP^NNP^NNP
6943,5860,10,CONJ^DEF^NN,^CONJ^DEF^NN^CONJ^DEF^NN^CONJ^DEF^NN^CONJ^DEF^NN
6944,5860,11,NNP,^NNP^NNP^NNP
6945,5860,12,yyDASH,^yyDASH
6946,5860,13,NNP,^NNP^NNP^NNP^NNP
6947,5860,14,yyDOT,^yyDOT
6948,5861,1,NN,^RB
6949,5861,2,BN,^BN^BN^BN
6950,5861,3,REL^EX,^REL^EX
6951,5861,4,CD,^CD
6952,5861,5,NN,^NN
6953,5861,6,JJ,^JJ^JJ^JJ
6954,5861,7,yyCLN,^yyCLN
6955,5861,8,NNP,^NNP^NNP^NNP
6956,5861,9,yyCM,^yyCM
6957,5861,10,NNP,^NNP^NNP^NNP
6958,5861,11,CONJ^NNP,^CONJ^NNP^CONJ^NNP^CONJ^NNP
6959,5861,12,yyDOT,^yyDOT
6960,5862,1,CC,^CC
6961,5862,2,IN,^IN
6962,5862,3,NNT,^NNT^NNT
6963,5862,4,DEF^NN,^DEF^NN^DEF^NN
6964,5862,5,PREPOSITION^NNP,^PREPOSITION^NNP
6965,5862,6,PREPOSITION^CD,^PREPOSITION^CD^PREPOSITION^CD^PREPOSITION^CD
6966,5862,7,yyCM,^yyCM
6967,5862,8,JJ,^JJ
6968,5862,9,NN,^NN
6969,5862,10,JJ,^JJ^JJ^JJ
6970,5862,11,CD,^CD^CD
6971,5862,12,yyDOT,^yyDOT
6972,5863,1,PRP,^PRP^PRP
6973,5863,2,DEF^NN,^DEF^NN^DEF^NN
6974,5863,3,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ
6975,5863,4,POS,^POS
6976,5863,5,DEF^NN,^DEF^NN^DEF^NN
6977,5863,6,DEF^JJ,^DEF^JJ
6978,5863,7,POS,^POS
6979,5863,8,NNT,^NNT
6980,5863,9,yyDASH,^yyDASH
6981,5863,10,NNP,^NNP
6982,5863,11,yyDOT,^yyDOT
6983,5864,1,NN,^RB
6984,5864,2,COP,^PRP
6985,5864,3,NN,^VB^VB^VB
6986,5864,4,PREPOSITION^BNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
6987,5864,5,NN,^NN^NN
6988,5864,6,yyCLN,^yyCLN
6989,5864,7,NNP,^NNP^NNP^NNP^NNP^NNP
6990,5864,8,NNP,^NN^NN^NN
6991,5864,9,POS,^POS
6992,5864,10,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
6993,5864,11,DEF^JJ,^DEF^JJ
6994,5864,12,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
6995,5864,13,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
6996,5864,14,yyDOT,^yyDOT
6997,5865,1,IN,^IN
6998,5865,2,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
6999,5865,3,PRP,^PRP
7000,5865,4,PRP,^DT
7001,5865,5,NN,^NN^NN
7002,5865,6,JJ,^JJ
7003,5865,7,POS,^POS
7004,5865,8,NNT,^NNT
7005,5865,9,yyDASH,^yyDASH
7006,5865,10,DEF^NN,^DEF^NN
7007,5865,11,yyCM,^yyCM
7008,5865,12,REL^RB,^REL^RB^REL^RB^REL^RB
7009,5865,13,JJ,^JJ
7010,5865,14,COP,^COP
7011,5865,15,BN,^BN^BN^BN
7012,5865,16,PREPOSITION^NN,^PREPOSITION^DEF^NN
7013,5865,17,yyCM,^yyCM
7014,5865,18,REL^BN,^REL^BN^REL^BN^REL^BN
7015,5865,19,IN,^IN
7016,5865,20,NNP,^NNP^NNP
7017,5865,21,CONJ^NNP,^CONJ^NNP^CONJ^NNP
7018,5865,22,yyDOT,^yyDOT
7019,5866,1,DEF^NN,^DEF^NN
7020,5866,2,COP,^COP
7021,5866,3,VB,^BN^BN^BN
7022,5866,4,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
7023,5866,5,IN,^IN
7024,5866,6,CD,^CD
7025,5866,7,NN,^NN
7026,5866,8,yyCM,^yyCM
7027,5866,9,CONJ^RB,^CONJ^RB^CONJ^RB^CONJ^RB^CONJ^RB^CONJ^RB
7028,5866,10,PRP,^PRP
7029,5866,11,BN,^BN^BN
7030,5866,12,VB,^VB^VB^VB^VB
7031,5866,13,yyDOT,^yyDOT
7032,5867,1,PREPOSITION^CD,^PREPOSITION^CD^PREPOSITION^CD^PREPOSITION^CD
7033,5867,2,IN,^IN
7034,5867,3,CD,^CD
7035,5867,4,COP,^COP
7036,5867,5,PRP,^PRP
7037,5867,6,NN,^NN
7038,5867,7,JJ,^JJ^JJ
7039,5867,8,yyDOT,^yyDOT
7040,5868,1,NN,^NN
7041,5868,2,yyCM,^yyCM
7042,5868,3,BN,^BN
7043,5868,4,NN,^NN^NN
7044,5868,5,JJ,^JJ^JJ^JJ
7045,5868,6,yyCM,^yyCM
7046,5868,7,RB,^RB
7047,5868,8,VB,^VB^VB^VB
7048,5868,9,VB,^VB^VB^VB
7049,5868,10,IN^S_PRN,^IN^S_PRN
7050,5868,11,yyDOT,^yyDOT
7051,5869,1,PRP,^PRP
7052,5869,2,COP,^COP
7053,5869,3,NNT,^NNT
7054,5869,4,DEF^NN,^DEF^NN^DEF^NN
7055,5869,5,DEF^JJ,^DEF^JJ^DEF^JJ
7056,5869,6,DEF^JJ,^DEF^JJ^DEF^JJ
7057,5869,7,RB,^RB
7058,5869,8,POS,^POS
7059,5869,9,DEF^NNP,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
7060,5869,10,yyCM,^yyCM
7061,5869,11,REL^VB,^REL^VB^REL^VB^REL^VB
7062,5869,12,PREPOSITION^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
7063,5869,13,yyCM,^yyCM
7064,5869,14,NN,^NN^NN^NN
7065,5869,15,POS,^POS
7066,5869,16,NNT,^NNT
7067,5869,17,yyDASH,^yyDASH
7068,5869,18,NNP,^NNP^NNP
7069,5869,19,yyCM,^yyCM
7070,5869,20,CONJ^DEF^NN,^CONJ^DEF^NN^CONJ^DEF^NN^CONJ^DEF^NN
7071,5869,21,REL^IN^S_PRN,^REL^IN^S_PRN
7072,5869,22,VB,^VB
7073,5869,23,CONJ^VB,^CONJ^VB^CONJ^VB
7074,5869,24,NNP,^NNP^NNP^NNP
7075,5869,25,NNP,^NNP^NNP^NNP
7076,5869,26,yyDOT,^yyDOT
7077,5870,1,PREPOSITION^CD,^PREPOSITION^CD^PREPOSITION^CD^PREPOSITION^CD
7078,5870,2,VB,^VB
7079,5870,3,NN,^NN
7080,5870,4,POS,^POS
7081,5870,5,NNP,^NNP^NNP^NNP^NNP^NNP^NNP
7082,5870,6,PREPOSITION^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
7083,5870,7,yyDOT,^yyDOT
7084,5871,1,PREPOSITION^NNT,^PREPOSITION^NNT
7085,5871,2,CD,^CD
7086,5871,3,VB,^VB
7087,5871,4,NNP,^NNP^NNP^NNP^NNP
7088,5871,5,NNP,^NNP^NNP
7089,5871,6,CONJ^NNP,^CONJ^NNP^CONJ^NNP^CONJ^NNP^CONJ^NNP^CONJ^NNP
7090,5871,7,NNP,^NNP^NNP^NNP^NNP
7091,5871,8,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN
7092,5871,9,yyCM,^yyCM
7093,5871,10,REL^IN^S_PRN,^REL^IN^S_PRN^REL^IN^S_PRN^REL^IN^S_PRN
7094,5871,11,VB,^VB^VB
7095,5871,12,NN,^NN
7096,5871,13,PRP,^PRP
7097,5871,14,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT
7098,5871,15,NN,^NN^NN^NN
7099,5871,16,POS,^POS
7100,5871,17,NN,^NN^NN^NN^NN
7101,5871,18,NNT,^JJT
7102,5871,19,NN,^NN^NN
7103,5871,20,NNT,^JJ^JJ
7104,5871,21,NNP,^JJ^JJ^JJ
7105,5871,22,REL^VB,^REL^VB^REL^VB^REL^VB
7106,5871,23,NN,^NN
7107,5871,24,JJ,^JJ^JJ^JJ^JJ
7108,5871,25,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
7109,5871,26,yyDASH,^yyDASH
7110,5871,27,DEF^NN,^DEF^NN
7111,5871,28,yyDOT,^yyDOT
7112,5872,1,NNP,^NNP^NNP
7113,5872,2,VB,^VB^VB^VB
7114,5872,3,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN
7115,5872,4,PRP,^PRP
7116,5872,5,NN,^NN^NN
7117,5872,6,VB,^VB^VB
7118,5872,7,AT,^AT
7119,5872,8,NNT,^NNT^NNT
7120,5872,9,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
7121,5872,10,DEF^JJ,^DEF^JJ
7122,5872,11,REL^VB,^REL^VB^REL^VB^REL^VB
7123,5872,12,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
7124,5872,13,yyDASH,^yyDASH
7125,5872,14,DEF^NN,^DEF^NN
7126,5872,15,yyDOT,^yyDOT
7127,5873,1,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
7128,5873,2,NNP,^NNP^NNP^NNP
7129,5873,3,PRP,^PRP
7130,5873,4,COP,^COP
7131,5873,5,NN,^NN^NN^NN
7132,5873,6,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
7133,5873,7,JJ,^JJ^JJ
7134,5873,8,BN,^JJ^JJ^JJ
7135,5873,9,REL^VB,^REL^VB^REL^VB^REL^VB^REL^VB
7136,5873,10,NN,^NN
7137,5873,11,yyDOT,^yyDOT
7138,5874,1,IN,^IN
7139,5874,2,CD,^CD
7140,5874,3,COP,^COP^COP
7141,5874,4,JJ,^JJ
7142,5874,5,IN,^IN
7143,5874,6,DEF^NNP,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
7144,5874,7,NN,^NN^NN^NN^NN
7145,5874,8,JJ,^JJ^JJ^JJ
7146,5874,9,yyDASH,^yyDASH
7147,5874,10,JJ,^JJ^JJ^JJ
7148,5874,11,REL^COP,^REL^COP^REL^COP^REL^COP
7149,5874,12,BN,^JJ^JJ
7150,5874,13,PREPOSITION^DEF^NN,^PREPOSITION^NNT
7151,5874,14,DEF^NN,^DEF^NN
7152,5874,15,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
7153,5874,16,POS,^POS
7154,5874,17,DEF^NNP,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
7155,5874,18,yyDOT,^yyDOT
7156,5875,1,IN,^IN
7157,5875,2,NNT,^NNT^NNT^NNT
7158,5875,3,NNP,^NNP
7159,5875,4,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ
7160,5875,5,PREPOSITION^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
7161,5875,6,VB,^VB^VB
7162,5875,7,NNP,^NNP^NNP^NNP
7163,5875,8,IN,^IN
7164,5875,9,DTT,^DTT
7165,5875,10,DEF^NN,^DEF^NN
7166,5875,11,REL^VB,^REL^VB^REL^VB^REL^VB
7167,5875,12,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
7168,5875,13,yyDASH,^yyDASH
7169,5875,14,DEF^NN,^DEF^NN
7170,5875,15,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
7171,5875,16,CD,^NNP^CD^NNP
7172,5875,17,POS,^POS
7173,5875,18,NNP,^NNP^NNP^NNP
7174,5875,19,yyDOT,^yyDOT
7175,5876,1,PRP,^PRP
7176,5876,2,VB,^VB^VB
7177,5876,3,AT,^AT
7178,5876,4,DEF^NN,^DEF^NN
7179,5876,5,CONJ^VB,^CONJ^VB^CONJ^VB^CONJ^VB
7180,5876,6,AT,^AT
7181,5876,7,DEF^NN,^DEF^NN
7182,5876,8,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
7183,5876,9,PREPOSITION^NNT,^PREPOSITION^NNT
7184,5876,10,yyDASH,^yyDASH
7185,5876,11,NNP,^NNP^NNP
7186,5876,12,yyCM,^yyCM
7187,5876,13,RB,^RB
7188,5876,14,PREPOSITION^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
7189,5876,15,yyDOT,^yyDOT
7190,5877,1,PREPOSITION^CD,^PREPOSITION^CD^PREPOSITION^CD^PREPOSITION^CD
7191,5877,2,yyCM,^yyCM
7192,5877,3,CC,^CC
7193,5877,4,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
7194,5877,5,VB,^VB^VB^VB^VB
7195,5877,6,AT,^AT
7196,5877,7,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
7197,5877,8,DEF^NN,^DEF^JJ^DEF^NN
7198,5877,9,yyDASH,^yyDASH
7199,5877,10,JJ,^JJ^JJ
7200,5877,11,RB,^RB
7201,5877,12,POS,^POS
7202,5877,13,NNP,^NNP
7203,5877,14,DEF^NN,^DEF^NN^DEF^NN
7204,5877,15,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ
7205,5877,16,POS,^POS
7206,5877,17,NNT,^NNT
7207,5877,18,yyDASH,^yyDASH
7208,5877,19,NNP,^NNP^NNP
7209,5877,20,VB,^VB^VB^VB
7210,5877,21,DEF^NN,^DEF^NN
7211,5877,22,DEF^JJ,^DEF^JJ
7212,5877,23,yyDOT,^yyDOT
7213,5878,1,BN,^PRP
7214,5878,2,VB,^VB^VB
7215,5878,3,CC,^CC
7216,5878,4,VB,^VB^VB
7217,5878,5,NN,^NN^NN^NN
7218,5878,6,RB,^RB^RB
7219,5878,7,PREPOSITION^NN,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
7220,5878,8,JJ,^NN^NN^NN
7221,5878,9,yyDOT,^yyDOT
7222,5879,1,BN,^PRP
7223,5879,2,VB,^VB^VB^VB^VB
7224,5879,3,RB,^RB
7225,5879,4,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT
7226,5879,5,yyDASH,^yyDASH
7227,5879,6,NNP,^NNP
7228,5879,7,CONJ^PREPOSITION^NNP,^CONJ^PREPOSITION^NNP^CONJ^PREPOSITION^NNP^CONJ^PREPOSITION^NNP^CONJ^PREPOSITION^NNP
7229,5879,8,yyDOT,^yyDOT
7230,5880,1,IN,^IN
7231,5880,2,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
7232,5880,3,IN,^IN
7233,5880,4,NNP,^NNP^NNP
7234,5880,5,CONJ^NNP,^CONJ^NNP^CONJ^NNP^CONJ^NNP^CONJ^NNP
7235,5880,6,PREPOSITION^CD,^PREPOSITION^CD^PREPOSITION^CD^PREPOSITION^CD^PREPOSITION^CD
7236,5880,7,yyCM,^yyCM
7237,5880,8,VB,^VB^VB^VB
7238,5880,9,NNP,^NNP^NNP^NNP
7239,5880,10,NN,^NN^NN
7240,5880,11,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
7241,5880,12,NNT,^NNT^NNT
7242,5880,13,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
7243,5880,14,yyDOT,^yyDOT
7244,5881,1,DEF^NN,^CD
7245,5881,2,VB,^VB^VB^VB^VB
7246,5881,3,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
