,sent_id,corresToken,orig_label,predicted_tag
4051,226,2,CONJ^NNP,^CONJ^NNP^CONJ^NNP^CONJ^NNP^CONJ^NNP^CONJ^NNP
4052,226,3,CONJ^DEF^JJ,^CONJ^DEF^JJ^CONJ^DEF^JJ^CONJ^DEF^JJ
4053,226,4,RB,^RB^RB^RB
4054,226,5,VB,^VB^VB
4055,226,6,REL^yyQUOT^JJ,^REL^COP^yyQUOT^REL^EX
4056,226,7,NN,^NN^NN
4057,226,8,JJ,^JJ^JJ
4058,226,9,POS,^POS
4059,226,10,NN,^NN^NN
4060,226,11,REL^MD,^REL^MD^REL^MD^REL^MD
4061,226,12,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
4062,226,13,yyQUOT,^yyQUOT
4063,226,14,yyDOT,^yyDOT
4064,227,1,PRP,^CC
4065,227,2,RB,^RB^RB^RB
4066,227,3,VB,^VB^VB
4067,227,4,yyCM,^yyCM
4068,227,5,BN,^VB^VB
4069,227,6,NNP,^NNP^NNP^NNP^NNP
4070,227,7,yyCM,^yyCM
4071,227,8,yyQUOT,^yyQUOT
4072,227,9,PREPOSITION^QW,^PREPOSITION^QW^PREPOSITION^QW
4073,227,10,EX,^EX
4074,227,11,NN,^NN^NN^NN
4075,227,12,JJ,^BN^BN^BN^BN
4076,227,13,yyQM,^yyQM
4077,227,14,yyQUOT,^yyQUOT
4078,227,15,yyDOT,^yyDOT
4079,228,1,RB,^RB^RB
4080,228,2,yyCM,^yyCM
4081,228,3,VB,^VB^VB^VB^VB
4082,228,4,REL^NNT,^REL^PREPOSITION^NNT^REL^PREPOSITION^NNT
4083,228,5,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
4084,228,6,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
4085,228,7,COP,^COP
4086,228,8,NN,^NN
4087,228,9,IN,^IN
4088,228,10,NNP,^NNP
4089,228,11,NNP,^NNP^NNP
4090,228,12,yyCM,^yyCM
4091,228,13,NNP,^NNP^NNP^NNP
4092,228,14,NNP,^NNP^NNP^NNP^NNP
4093,228,15,yyCM,^yyCM
4094,228,16,NNP,^NNP^NNP^NNP
4095,228,17,NNP,^NNP^NNP^NNP
4096,228,18,CONJ^NNP,^CONJ^NNP^CONJ^NNP^CONJ^NNP
4097,228,19,NNP,^NNP^NNP
4098,228,20,REL^RB,^REL^RB^REL^RB
4099,228,21,IN,^IN^IN
4100,228,22,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
4101,228,23,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
4102,228,24,REL^VB,^REL^VB^REL^VB^REL^VB^REL^VB
4103,228,25,PREPOSITION^NNT,^PREPOSITION^NNT
4104,228,26,DEF^CD,^DEF^CD^DEF^CD
4105,228,27,CONJ^CC,^CONJ^VB^CONJ^VB
4106,228,28,PREPOSITION^NNT,^PREPOSITION^NNT
4107,228,29,NNT,^NNT
4108,228,30,DEF^CD,^DEF^CD^DEF^CD
4109,228,31,EX,^EX
4110,228,32,NN,^NN
4111,228,33,VB^POS^S_PRN,^VB^AT^S_PRN^VB^AT^S_PRN^VB^AT^S_PRN
4112,228,34,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
4113,228,35,yyDOT,^yyDOT
4114,230,1,RB,^RB^RB^RB
4115,230,2,JJ,^JJ
4116,230,3,yyDOT,^yyDOT
4117,231,1,CONJ^RB,^CC
4118,231,2,PRP,^PRP
4119,231,3,RB,^RB
4120,231,4,yyCM,^yyCM
4121,231,5,CC,^CC
4122,231,6,JJ,^JJ
4123,231,7,RB,^RB
4124,231,8,REL^NNT,^REL^NN^REL^NN
4125,231,9,NNP,^NNP^NNP^NNP^NNP^NNP
4126,231,10,yyCM,^yyCM
4127,231,11,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
4128,231,12,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
4129,231,13,RB,^RB
4130,231,14,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
4131,231,15,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
4132,231,16,POS,^POS
4133,231,17,NNT,^NNT
4134,231,18,DEF^CD,^DEF^CD^DEF^CD
4135,231,19,yyCM,^yyCM
4136,231,20,RB,^RB^RB
4137,231,21,MD,^MD^MD
4138,231,22,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
4139,231,23,PRP,^PRP
4140,231,24,yyDOT,^yyDOT
4141,232,1,IN,^IN
4142,232,2,DTT,^DTT
4143,232,3,NN,^NN
4144,232,4,VB,^VB^VB
4145,232,5,DEF^NN,^DEF^NN^DEF^NN
4146,232,6,CD,^CD^CD
4147,232,7,NN,^NN
4148,232,8,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
4149,232,9,NNP,^NNP^NNP^NNP^NNP^NNP
4150,232,10,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
4151,232,11,POS,^POS
4152,232,12,NNP,^NNP^NNP^NNP^NNP
4153,232,13,NNP,^NNP^NNP^NNP
4154,232,14,VB,^VB
4155,232,15,AT,^AT
4156,232,16,NNT,^NNT^NNT^NNT^NNT
4157,232,17,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
4158,232,18,CONJ^NNT,^CONJ^NNT^CONJ^NNT^CONJ^NNT^CONJ^NNT
4159,232,19,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
4160,232,20,POS,^POS
4161,232,21,NNP,^NNP^NNP^NNP
4162,232,22,yyDOT,^yyDOT
4163,233,1,RB,^RB
4164,233,2,COP,^COP^COP
4165,233,3,NN,^NN^NN^NN
4166,233,4,PREPOSITION^DEF^PRP,^PREPOSITION^DEF^PRP^PREPOSITION^DEF^PRP
4167,233,5,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
4168,233,6,NN,^NN^NN^NN
4169,233,7,RB,^RB
4170,233,8,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
4171,233,9,JJ,^JJ^JJ
4172,233,10,yyDOT,^yyDOT
4173,234,1,CC,^CC
4174,234,2,DTT,^DTT
4175,234,3,NN,^NN
4176,234,4,VB,^VB^VB^VB
4177,234,5,NNT,^NNT
4178,234,6,NNP,^NNP^NNP^NNP^NNP^NNP
4179,234,7,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
4180,234,8,JJ,^JJ^JJ^JJ
4181,234,9,REL^BN,^REL^BN^REL^BN^REL^BN^REL^BN^REL^BN
4182,234,10,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
4183,234,11,PRP,^PRP
4184,234,12,CONJ^COP,^CONJ^COP^CONJ^COP
4185,234,13,BN,^BN^BN^BN
4186,234,14,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
4187,234,15,JJ,^JJ^JJ^JJ
4188,234,16,IN,^IN
4189,234,17,NN,^NN^NN
4190,234,18,JJ,^JJ^JJ^JJ^JJ
4191,234,19,JJT,^JJT^JJT^JJT
4192,234,20,NN,^NN^NN
4193,234,21,yyQM,^yyQM
4194,235,1,IN,^IN
4195,235,2,PRP,^PRP
4196,235,3,yyCM,^yyCM
4197,235,4,RB,^RB
4198,235,5,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
4199,235,6,NNT,^NNT
4200,235,7,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
4201,235,8,DEF^JJ,^DEF^JJ
4202,235,9,COP,^COP^COP
4203,235,10,RB,^RB^RB^RB
4204,235,11,NNT,^BN^BN^BN
4205,235,12,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
4206,235,13,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
4207,235,14,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
4208,235,15,CC,^CC
4209,235,16,REL^PREPOSITION^NN,^REL^RB^REL^RB^REL^RB
4210,235,17,JJ,^JJ
4211,235,18,BN,^BN^BN^BN
4212,235,19,AT^S_PRN,^AT^S_PRN^AT^S_PRN
4213,235,20,yyDOT,^yyDOT
4214,236,1,NNT,^NNT
4215,236,2,NNP,^NNP^NNP^NNP^NNP
4216,236,3,RB,^RB^RB
4217,236,4,MD,^MD^MD^MD
4218,236,5,VB,^VB^VB
4219,236,6,RB,^RB^RB
4220,236,7,CONJ^RB,^CONJ^RB^CONJ^RB
4221,236,8,CD,^CD^CD
4222,236,9,NN,^NN
4223,236,10,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
4224,236,11,yyQUOT,^yyQUOT
4225,236,12,NN,^NN^NN^NN^NN
4226,236,13,CONJ^NN,^CONJ^NN^CONJ^NN^CONJ^NN^CONJ^NN
4227,236,14,JJ,^JJ^JJ^JJ
4228,236,15,yyCLN,^yyCLN
4229,236,16,NN,^NN^NN^NN
4230,236,17,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
4231,236,18,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN
4232,236,19,P,^JJ^JJ^JJ
4233,236,20,yyDASH,^yyDASH
4234,236,21,JJ,^JJ^JJ^JJ^JJ
4235,236,22,yyQUOT,^yyQUOT
4236,236,23,yyDOT,^yyDOT
4237,237,1,CC,^CC
4238,237,2,PRP,^PRP^PRP
4239,237,3,MD,^MD
4240,237,4,VB,^VB^VB^VB
4241,237,5,PREPOSITION^CDT,^PREPOSITION^CDT^PREPOSITION^CDT^PREPOSITION^CDT^PREPOSITION^CDT
4242,237,6,NNT,^NNT^NNT
4243,237,7,NNT,^NNT^NNT^NNT
4244,237,8,NNP,^NNP^NNP^NNP^NNP
4245,237,9,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
4246,237,10,IN,^IN^IN
4247,237,11,VB,^VB
4248,237,12,NNT,^NN^NN
4249,237,13,NN,^NN^NN
4250,237,14,REL^MD,^REL^MD^REL^MD
4251,237,15,DTT,^DTT
4252,237,16,RB,^RB
4253,237,17,VB,^VB^VB^VB^VB
4254,237,18,IN^S_PRN,^IN^S_PRN
4255,237,19,yyDOT,^yyDOT
4256,238,1,CC,^CC
4257,238,2,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT
4258,238,3,NNP,^NNP^NNP
4259,238,4,NN,^NN^NN^NN
4260,238,5,BN,^BN^BN^BN^BN
4261,238,6,REL^NNT,^REL^NNT^REL^NNT^REL^NNT
4262,238,7,NNT,^NNT^NNT^NNT
4263,238,8,JJ,^JJ^JJ^JJ
4264,238,9,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
4265,238,10,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
4266,238,11,DEF^NN,^DEF^NN^DEF^NN
4267,238,12,yyLRB,^yyLRB
4268,238,13,NN,^NN^NNT
4269,238,14,NN,^NNT
4270,238,15,CD,^CD
4271,238,16,yyCM,^yyCM
4272,238,17,COP,^COP
4273,238,18,JJ,^JJ^JJ
4274,238,19,yyRRB,^yyRRB
4275,238,20,REL^PRP,^REL^PRP
4276,238,21,BN,^BN^BN^BN
4277,238,22,yyCM,^yyCM
4278,238,23,COP,^PRP
4279,238,24,NN,^NN^NN
4280,238,25,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
4281,238,26,JJ,^JJ^JJ
4282,238,27,yyDOT,^yyDOT
4283,239,1,CONJ^EX,^EX^EX
4284,239,2,NN,^NN^NN
4285,239,3,REL^NN,^REL^NN^REL^NN
4286,239,4,JJ,^JJ^JJ^JJ
4287,239,5,IN,^IN
4288,239,6,CD,^CD
4289,239,7,CD,^CD
4290,239,8,DEF^NN,^NN^NN^NN
4291,239,9,REL^IN^S_PRN,^REL^IN^S_PRN^REL^IN^S_PRN
4292,239,10,NNT,^NNT^NNT^NNT
4293,239,11,DEF^NN,^DEF^NN^DEF^NN
4294,239,12,VB,^VB^VB^VB
4295,239,13,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN
4296,239,14,IN,^IN
4297,239,15,yyQUOT,^yyQUOT
4298,239,16,NNP,^NNP^NNP^NNP^NNP
4299,239,17,yyQUOT,^yyQUOT
4300,239,18,yyCM,^yyCM
4301,239,19,IN,^IN
4302,239,20,yyQUOT,^yyQUOT
4303,239,21,VB,^VB^VB^VB^VB
4304,239,22,AT,^AT
4305,239,23,NNT,^NNT^NNT
4306,239,24,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
4307,239,25,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
4308,239,26,PREPOSITION^DEF^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
4309,239,27,NNP,^NNP^NNP^NNP
4310,239,28,DEF^JJ,^DEF^NN^DEF^NN^DEF^NN^DEF^JJ
4311,239,29,POS,^POS
4312,239,30,NNP,^NNP
4313,239,31,yyDASH,^yyDASH
4314,239,32,NNP,^NNP
4315,239,33,yyQUOT,^yyQUOT
4316,239,34,yyDOT,^yyDOT
4317,240,1,IN,^IN
4318,240,2,PRP,^PRP
4319,240,3,yyCM,^yyCM
4320,240,4,yyQUOT,^yyQUOT
4321,240,5,NNT,^JJT^JJT
4322,240,6,DEF^NN,^DEF^NN^DEF^NN
4323,240,7,yyQUOT,^yyQUOT
4324,240,8,yyCM,^yyCM
4325,240,9,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
4326,240,10,DEF^JJ,^DEF^JJ
4327,240,11,IN,^IN
4328,240,12,NN,^NN^NN
4329,240,13,REL^VB,^REL^VB^REL^VB^REL^VB
4330,240,14,NNT,^NNT
4331,240,15,NNP,^NNP^NNP
4332,240,16,PREPOSITION^CD,^PREPOSITION^CD^PREPOSITION^CD^PREPOSITION^CD^PREPOSITION^CD
4333,240,17,yyCM,^yyCM
4334,240,18,VB,^VB^VB^VB
4335,240,19,NN,^NN^NN
4336,240,20,JJ,^JJ^JJ^JJ^JJ
4337,240,21,yyLRB,^yyLRB
4338,240,22,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
4339,240,23,NN,^NN^NN^NN^NN^NN
4340,240,24,JJ,^JJ^JJ
4341,240,25,RB,^VB^VB^VB
4342,240,26,POS,^POS
4343,240,27,NN,^NN^NN
4344,240,28,JJ,^JJ^JJ^JJ
4345,240,29,yyRRB,^yyRRB
4346,240,30,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
4347,240,31,NN,^NN
4348,240,32,CONJ^NN,^CONJ^NN^CONJ^NN^CONJ^NN
4349,240,33,JJ,^JJ^JJ^JJ
4350,240,34,CONJ^JJ,^CONJ^JJ^CONJ^JJ^CONJ^JJ
4351,240,35,RB,^RB^RB
4352,240,36,yyCM,^yyCM
4353,240,37,REL^RB,^REL^RB^REL^RB^REL^RB
4354,240,38,VB,^VB^VB^VB^VB
4355,240,39,NNT,^NNT^NNT^NNT
4356,240,40,NN,^NN
4357,240,41,yyCM,^yyCM
4358,240,42,CC,^CC
4359,240,43,RB,^RB
4360,240,44,VB,^VB^VB
4361,240,45,REL^DTT,^REL^DTT
4362,240,46,NN,^NN
4363,240,47,VB,^VB^VB^VB^VB
4364,240,48,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
4365,240,49,NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
4366,240,50,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
4367,240,51,IN,^IN^IN
4368,240,52,NN,^NN
4369,240,53,yyDOT,^yyDOT
4370,241,1,BN,^RB
4371,241,2,IN,^IN
4372,241,3,DTT,^DTT
4373,241,4,PRP,^PRP
4374,241,5,yyCM,^yyCM
4375,241,6,RB,^RB
4376,241,7,PRP,^PRP
4377,241,8,BN,^BN
4378,241,9,IN,^IN
4379,241,10,DTT,^DTT
4380,241,11,JJ,^JJ
4381,241,12,NN,^PREPOSITION^NN^PREPOSITION^NN
4382,241,13,POS,^POS
4383,241,14,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
4384,241,15,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN
4385,241,16,CONJ^RB,^CONJ^RB^CONJ^RB
4386,241,17,RB,^JJ^JJ^JJ
4387,241,18,IN^S_PRN,^IN^S_PRN
4388,241,19,yyDOT,^yyDOT
4389,242,1,CC,^CC
4390,242,2,BN,^BN^BN
4391,242,3,DEF^NN,^DEF^NN^DEF^NN
4392,242,4,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
4393,242,5,JJ,^JJ^JJ^JJ
4394,242,6,yyCM,^yyCM
4395,242,7,NN,^NN
4396,242,8,JJ,^JJ^JJ^JJ
4397,242,9,BN,^BN^BN
4398,242,10,RB,^RB
4399,242,11,IN,^IN^IN^IN
4400,242,12,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
4401,242,13,POS^S_PRN,^POS^S_PRN
4402,242,14,yyDOT,^yyDOT
4403,243,1,RB,^MD
4404,243,2,VB,^VB^VB
4405,243,3,NN,^NN^NN^NN
4406,243,4,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
4407,243,5,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
4408,243,6,yyCM,^yyCM
4409,243,7,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
4410,243,8,DEF^JJ,^DEF^JJ^DEF^JJ
4411,243,9,IN,^IN
4412,243,10,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
4413,243,11,IN,^IN
4414,243,12,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
4415,243,13,DEF^JJ,^DEF^JJ^DEF^JJ
4416,243,14,yyDOT,^yyDOT
4417,244,1,NN,^NN^NN^NN
4418,244,2,JJ,^JJ^JJ^JJ
4419,244,3,VB,^VB^VB^VB
4420,244,4,PREPOSITION^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
4421,244,5,PREPOSITION^VB,^PREPOSITION^VB^PREPOSITION^VB^PREPOSITION^VB^PREPOSITION^VB
4422,244,6,AT,^AT
4423,244,7,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
4424,244,8,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
4425,244,9,POS^S_PRN,^POS^S_PRN^POS^S_PRN
4426,244,10,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
4427,244,11,NN,^NN^NN^NN
4428,244,12,JJ,^JJ^JJ^JJ
4429,244,13,yyDOT,^yyDOT
4430,245,1,IN,^CC
4431,245,2,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
4432,245,3,CONJ^DEF^NN,^CONJ^DEF^NN^CONJ^DEF^NN^CONJ^DEF^NN^CONJ^DEF^NN^CONJ^DEF^NN
4433,245,4,VB,^VB^VB
4434,245,5,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
4435,245,6,RB,^RB
4436,245,7,JJ,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
4437,245,8,POS,^POS
4438,245,9,NN,^NN^NN
4439,245,10,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN
4440,245,11,yyCM,^yyCM
4441,245,12,VB,^VB^VB^VB
4442,245,13,RB,^RB
4443,245,14,NN,^NN^NN^NN
4444,245,15,IN,^IN
4445,245,16,NNP,^NNP^NNP^NNP^NNP
4446,245,17,AT,^AT
4447,245,18,NN,^NN^NN^NN
4448,245,19,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
4449,245,20,JJ,^JJ^JJ^JJ
4450,245,21,IN,^IN
4451,245,22,VB,^VB^VB
4452,245,23,AT,^AT
4453,245,24,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
4454,245,25,yyDOT,^yyDOT
4455,246,1,NN,^NN^NN
4456,246,2,NN,^NNT
4457,246,3,CD,^CD
4458,246,4,yyDOT,^yyDOT
4459,247,1,COP,^DEF^NN^DEF^NN
4460,247,2,NNT,^REL^PREPOSITION^NNP^REL^PREPOSITION^NNP
4461,247,3,NN,^NN^NN
4462,247,4,POS,^POS
4463,247,5,NNT,^NNT^NNT
4464,247,6,DEF^NN,^DEF^NN
4465,247,7,yyDOT,^yyDOT
4466,248,1,IN,^IN
4467,248,2,DTT,^DTT
4468,248,3,NN,^NN
4469,248,4,JJ,^JJ
4470,248,5,yyCM,^yyCM
4471,248,6,NN,^NN^NN
4472,248,7,REL^BN,^REL^BN^REL^BN^REL^BN
4473,248,8,PREPOSITION^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
4474,248,9,JJ,^JJ^JJ^JJ
4475,248,10,BN,^BN^BN
4476,248,11,CONJ^BN,^CONJ^BN^CONJ^BN^CONJ^BN^CONJ^BN
4477,248,12,yyDOT,^yyDOT
4478,249,1,PREPOSITION^NNT,^IN
4479,249,2,NNT,^NNT
4480,249,3,DEF^CD,^DEF^CD^DEF^CD^DEF^CD
4481,249,4,VB,^VB^VB
4482,249,5,CC,^CC
4483,249,6,VB,^VB^VB
4484,249,7,PREPOSITION^NNT,^PREPOSITION^NNT
4485,249,8,DEF^NN,^DEF^NN
4486,249,9,DEF^P,^DEF^P^DEF^P
4487,249,10,yyDASH,^yyDASH
4488,249,11,JJ,^JJ^JJ
4489,249,12,IN,^IN
4490,249,13,yyQUOT,^yyQUOT
4491,249,14,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
4492,249,15,IN,^IN
4493,249,16,NN,^NN
4494,249,17,CONJ^NN,^CONJ^NN^CONJ^NN
4495,249,18,yyQUOT,^yyQUOT
4496,249,19,CONJ^IN,^CONJ^IN
4497,249,20,yyQUOT,^yyQUOT
4498,249,21,NN,^NN^NN
4499,249,22,JJ,^JJ^JJ^JJ
4500,249,23,yyQUOT,^yyQUOT
4501,249,24,yyCM,^yyCM
4502,249,25,CONJ^DTT,^CONJ^CC^CONJ^CC^CONJ^CC
4503,249,26,NN,^NN
4504,249,27,VB,^VB^VB^VB^VB
4505,249,28,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN
4506,249,29,IN,^IN
4507,249,30,NNT,^NNT
4508,249,31,DEF^NN,^DEF^NN
4509,249,32,DEF^CD,^DEF^CD
4510,249,33,yyDOT,^yyDOT
4511,250,1,RB,^RB
4512,250,2,VB,^VB^VB
4513,250,3,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
4514,250,4,PREPOSITION^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
4515,250,5,CONJ^NNP,^CONJ^NNP^CONJ^NNP^CONJ^NNP^CONJ^NNP
4516,250,6,NNP,^NNP^NNP^NNP
4517,250,7,CONJ^NNT,^CONJ^NNT^CONJ^NNT^CONJ^NNT
4518,250,8,NNT,^NNT^NNT^NNT^NNT
4519,250,9,DEF^NN,^DEF^NN^DEF^NN
4520,250,10,yyDOT,^yyDOT
4521,251,1,RB,^RB^RB^RB
4522,251,2,RB,^RB^RB^RB^RB
4523,251,3,RB,^RB
4524,251,4,COP,^COP
4525,251,5,DEF^NN,^DEF^NN^DEF^NN
4526,251,6,DEF^JJ,^DEF^JJ^DEF^JJ
4527,251,7,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
4528,251,8,DEF^P,^DEF^P^DEF^P
4529,251,9,yyDASH,^yyDASH
4530,251,10,JJ,^JJ^JJ
4531,251,11,NN,^NN^NN
4532,251,12,JJ,^JJ^JJ^JJ
4533,251,13,JJ,^JJ^JJ^JJ^JJ
4534,251,14,yyCM,^yyCM
4535,251,15,CC,^CC
4536,251,16,NN,^NN^NN
4537,251,17,JJ,^JJ
4538,251,18,yyDOT,^yyDOT
4539,252,1,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
4540,252,2,DEF^RB,^DEF^RB^DEF^RB
4541,252,3,yyDASH,^yyDASH
4542,252,4,JJ,^JJ^JJ^JJ
4543,252,5,COP,^COP
4544,252,6,RB,^RB
4545,252,7,PRP,^PRP
4546,252,8,REL^VB,^REL^VB^REL^VB^REL^VB
4547,252,9,NN,^NN^NN
4548,252,10,PREPOSITION^RB,^PREPOSITION^NNP^PREPOSITION^NNP
4549,252,11,yyDASH,^yyDASH
4550,252,12,BN,^NNP^NNP
4551,252,13,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
4552,252,14,QW,^QW^QW
4553,252,15,VB,^VB^VB
4554,252,16,IN,^IN
4555,252,17,DEF^NN,^DEF^NN^DEF^NN
4556,252,18,yyDOT,^yyDOT
4557,253,1,RB,^RB^RB^RB^RB
4558,253,2,yyCM,^yyCM
4559,253,3,TEMP^DEF^NN,^TEMP^DEF^NN^TEMP^DEF^NN^TEMP^DEF^NN
4560,253,4,DEF^JJ,^DEF^JJ^DEF^JJ
4561,253,5,VB,^VB^VB^VB
4562,253,6,yyCM,^yyCM
4563,253,7,BN,^BN^BN^BN
4564,253,8,NN,^DT^DT
4565,253,9,VB,^VB
4566,253,10,NN,^NN^NN
4567,253,11,CONJ^NNT,^CONJ^NNT^CONJ^NNT^CONJ^NNT^CONJ^NNT
4568,253,12,NN,^NN^NN
4569,253,13,JJ,^JJ
4570,253,14,REL^VB,^REL^VB^REL^VB^REL^VB^REL^VB
4571,253,15,AT,^AT
4572,253,16,NNT,^NN^NN
4573,253,17,NN,^NN^NN
4574,253,18,POS,^POS
4575,253,19,NNT,^NNT^NNT^NNT
4576,253,20,NN,^NN
4577,253,21,yyDOT,^yyDOT
4578,254,1,NN,^NN^NN
4579,254,2,NN,^NNT
4580,254,3,CD,^CD
4581,254,4,yyDOT,^yyDOT
4582,255,1,VB,^VB^VB^VB
4583,255,2,CONJ^VB,^CONJ^VB^CONJ^VB^CONJ^VB^CONJ^VB
4584,255,3,IN^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
4585,255,4,NN,^NN^NN^NN^NN^NN
4586,255,5,JJ,^JJ
4587,255,6,yyDOT,^yyDOT
4588,256,1,BN,^CC
4589,256,2,REL^NNT,^REL^NNT^REL^NNT^REL^NNT
4590,256,3,DEF^NN,^DEF^NN
4591,256,4,COP,^COP
4592,256,5,VB,^VB^VB^VB^VB
4593,256,6,yyQUOT,^yyQUOT
4594,256,7,NN,^NN^NN
4595,256,8,JJ,^JJ
4596,256,9,yyQUOT,^yyQUOT
4597,256,10,yyCM,^yyCM
4598,256,11,NN,^NN
4599,256,12,P,^JJ
4600,256,13,yyDASH,^yyDASH
4601,256,14,JJ,^JJ^JJ
